parent_qid,parent_label,child_qid,child_label,relation,confidence,source_url,target_url,context,model,cache_hit
Q2051983,Adjoint matrix,Q223683,Transpose,has_part,0.850,https://mathgloss.github.io/MathGloss/chicago/conjugate_transpose,https://mathgloss.github.io/MathGloss/chicago/matrix_transpose,transpose)* of a complex $m\times n$ matrix $A$ is the $n \times m$ matrix $A^$ given by taking the usual matrix transpose $A^T$ and then setting $A^*$ to be the matrix whose entries are the complex conjugates of each e,deepseek-v3.1:671b-cloud,yes
Q2051983,Adjoint matrix,Q44337,Matrix (Mathematics),subclass_of,0.850,https://mathgloss.github.io/MathGloss/chicago/conjugate_transpose,https://mathgloss.github.io/MathGloss/chicago/matrix,m$ matrix $A^$ given by taking the usual matrix transpose $A^T$ and then setting $A^$ to be the matrix whose entries are the complex conjugates of each entry of $A^T$.,deepseek-v3.1:671b-cloud,yes
Q207348,SemiGroup,Q679903,Magma (algebra),subclass_of,0.950,https://mathgloss.github.io/MathGloss/chicago/semigroup,https://mathgloss.github.io/MathGloss/chicago/magma,"A semigroup is a magma $(X,)$ whose binary operation $$ is associative.",deepseek-v3.1:671b-cloud,no
Q207348,SemiGroup,Q164307,BinaryOperation,has_part,0.900,https://mathgloss.github.io/MathGloss/chicago/semigroup,https://mathgloss.github.io/MathGloss/chicago/binary_operation,"A semigroup is a magma $(X,)$ whose binary operation $$ is associative.",deepseek-v3.1:671b-cloud,no
Q207348,SemiGroup,Q177251,Associative property,has_property,0.950,https://mathgloss.github.io/MathGloss/chicago/semigroup,https://mathgloss.github.io/MathGloss/chicago/associative,"A semigroup is a magma $(X,)$ whose binary operation $$ is associative.",deepseek-v3.1:671b-cloud,no
Q207643,Linear map,,homomorphism,subclass_of,0.950,https://mathgloss.github.io/MathGloss/chicago/linear_transformation,https://mathgloss.github.io/MathGloss/chicago/homomorphism,"er the same ground field $F$. A function $T: V \to W$ is a linear transformation if for all $v,w \in V$ and $\alpha,\beta \in F$, $$T(\alpha v+\beta w) = \alpha T(v) + \beta T(w).$$ This is the correct notion for a homomorphism of vector spaces. If a linear transformation is bijective, then it is an [isomorphism](https://mat",deepseek-v3.1:671b-cloud,no
Q208237,Monoid,Q207348,SemiGroup,subclass_of,0.950,https://mathgloss.github.io/MathGloss/chicago/monoid,https://mathgloss.github.io/MathGloss/chicago/semigroup,"A monoid is a semigroup $(X,)$ that has an identity element under $$.",deepseek-v3.1:671b-cloud,no
Q208237,Monoid,,identity_element,has_part,0.930,https://mathgloss.github.io/MathGloss/chicago/monoid,https://mathgloss.github.io/MathGloss/chicago/identity_element,"A monoid is a semigroup $(X,)$ that has an identity element under $$.",deepseek-v3.1:671b-cloud,no
Q212130,Cyclic permutation,Q849512,Symmetric group,instance_of,0.950,https://mathgloss.github.io/MathGloss/chicago/cycle,https://mathgloss.github.io/MathGloss/chicago/symmetric_group,A cycle is an element $\sigma$ of the symmetric group $S_X$ if the action on $X$ of the subgroup [generated](https://mathgloss.github.io/MathGloss/chicag,deepseek-v3.1:671b-cloud,no
Q2126650,Radon measure,,Borel_σ-algebra,has_part,0.850,https://mathgloss.github.io/MathGloss/chicago/radon_measure,https://mathgloss.github.io/MathGloss/chicago/Borel_σ-algebra,"ff) topological space and let $(X, \Sigma, \mu)$ be a measure space where $\Sigma$ is the Borel σ-algebra on $X$. The measure $\mu$ is a Radon measure if it is inner regular and [locally finite](",deepseek-v3.1:671b-cloud,no
Q2126650,Radon measure,,inner_regular,has_property,0.950,https://mathgloss.github.io/MathGloss/chicago/radon_measure,https://mathgloss.github.io/MathGloss/chicago/inner_regular,e $\Sigma$ is the Borel σ-algebra on $X$. The measure $\mu$ is a Radon measure if it is inner regular and locally finite.,deepseek-v3.1:671b-cloud,no
Q2126650,Radon measure,Q2136937,Locally finite measure,subclass_of,0.850,https://mathgloss.github.io/MathGloss/chicago/radon_measure,https://mathgloss.github.io/MathGloss/chicago/locally_finite_measure,/Borel_σ-algebra) on $X$. The measure $\mu$ is a Radon measure if it is inner regular and locally finite.,deepseek-v3.1:671b-cloud,no
Q2136937,Locally finite measure,Q3058212,Measure space,subclass_of,0.850,https://mathgloss.github.io/MathGloss/chicago/locally_finite_measure,https://mathgloss.github.io/MathGloss/chicago/measure_space,"(https://mathgloss.github.io/MathGloss/chicago/σ-algebra) containing $\mathcal T$ (so that $\Sigma$ is at least as fine as the Borel σ-algebra on $X$). A measure $\mu$ on $\Sigma$ is locally finite if for all $p \in X$, there exists an open neighborhood $N_p$ of $p$ such that the $\mu$-measure of $N_p$ is finite. That is,",deepseek-v3.1:671b-cloud,no
Q2138760,Q2138760,Q170058,Continuity property,has_property,0.850,https://mathgloss.github.io/MathGloss/chicago/class,https://mathgloss.github.io/MathGloss/chicago/continuous,"gloss.github.io/MathGloss/chicago/open). A function $f: U\to \mathbb R^m$ is of class $C^k$ if its derivatives $Df, D^2f,\dots, D^kf$ all exist and are continuous on $U$.",deepseek-v3.1:671b-cloud,no
Q2140900,Special linear group,Q83478,GrouP,subclass_of,0.950,https://mathgloss.github.io/MathGloss/chicago/special_linear_group,https://mathgloss.github.io/MathGloss/chicago/group,icago/determinant) $1$ together with the operation of matrix multiplication. This group is a matrix Lie group because it is a subgroup of the [general linear group](https://mathgloss.,deepseek-v3.1:671b-cloud,yes
Q2140900,Special linear group,Q178546,Determinant,has_property,0.850,https://mathgloss.github.io/MathGloss/chicago/special_linear_group,https://mathgloss.github.io/MathGloss/chicago/determinant,"athGloss/chicago/group)** $\text{SL}(n,\mathbb C)$ (or, over the reals, $\text{SL}(n,\mathbb R)$) is the group of $n\times n$ complex (or real) valued matrices with determinant $1$ together with the operation of matrix multiplication. This [group](https://ma",deepseek-v3.1:671b-cloud,no
Q2140900,Special linear group,Q164307,BinaryOperation,has_part,0.850,https://mathgloss.github.io/MathGloss/chicago/special_linear_group,https://mathgloss.github.io/MathGloss/chicago/binary_operation,$) is the group of $n\times n$ complex (or real) valued matrices with determinant $1$ together with the operation of matrix multiplication. This group is a [matrix Lie group](https://mathgloss.github.io/Mat,deepseek-v3.1:671b-cloud,no
Q2140900,Special linear group,Q1049914,Matrix multiplication,has_part,0.900,https://mathgloss.github.io/MathGloss/chicago/special_linear_group,https://mathgloss.github.io/MathGloss/chicago/matrix_multiplication,mes n$ complex (or real) valued matrices with determinant $1$ together with the operation of matrix multiplication. This group is a matrix Lie group because it is a [subgroup](https://mathgloss.github.io/MathGlos,deepseek-v3.1:671b-cloud,no
Q2140900,Special linear group,,matrix_Lie_group,subclass_of,0.950,https://mathgloss.github.io/MathGloss/chicago/special_linear_group,https://mathgloss.github.io/MathGloss/chicago/matrix_Lie_group,"loss.github.io/MathGloss/chicago/binary_operation) of matrix multiplication. This group is a matrix Lie group because it is a subgroup of the general linear group $\text{GL}(n,\mathbb C)$.",deepseek-v3.1:671b-cloud,no
Q2140900,Special linear group,Q466109,SubGroup,subclass_of,0.900,https://mathgloss.github.io/MathGloss/chicago/special_linear_group,https://mathgloss.github.io/MathGloss/chicago/subgroup,"hub.io/MathGloss/chicago/matrix_multiplication). This group is a matrix Lie group because it is a subgroup of the general linear group $\text{GL}(n,\mathbb C)$.",deepseek-v3.1:671b-cloud,no
Q2140900,Special linear group,Q524607,General linear group,subclass_of,0.950,https://mathgloss.github.io/MathGloss/chicago/special_linear_group,https://mathgloss.github.io/MathGloss/chicago/general_linear_group,"hgloss.github.io/MathGloss/chicago/group) is a matrix Lie group because it is a subgroup of the general linear group $\text{GL}(n,\mathbb C)$.",deepseek-v3.1:671b-cloud,no
Q214159,Inner product space,Q125977,VectorSpaces,subclass_of,0.950,https://mathgloss.github.io/MathGloss/chicago/inner_product_space,https://mathgloss.github.io/MathGloss/chicago/vector_space,"An inner product space is a vector space $V$ together with an inner product $\langle\cdot,\cdot\rangle$ on $V$.",deepseek-v3.1:671b-cloud,no
Q214159,Inner product space,Q23924662,Q23924662,has_part,0.950,https://mathgloss.github.io/MathGloss/chicago/inner_product_space,https://mathgloss.github.io/MathGloss/chicago/inner_product,"An inner product space is a vector space $V$ together with an inner product $\langle\cdot,\cdot\rangle$ on $V$.",deepseek-v3.1:671b-cloud,no
Q2147620,Locally compact topological group,Q1046291,Topological group,subclass_of,0.950,https://mathgloss.github.io/MathGloss/chicago/locally_compact_group,https://mathgloss.github.io/MathGloss/chicago/topological_group,A topological group $G$ is locally compact if the underlying topological space is both locally compact,deepseek-v3.1:671b-cloud,no
Q2147620,Locally compact topological group,Q179899,Topological space,subclass_of,0.900,https://mathgloss.github.io/MathGloss/chicago/locally_compact_group,https://mathgloss.github.io/MathGloss/chicago/topological_space,A topological group $G$ is locally compact if the underlying topological space is both locally compact and Hausdorff.,deepseek-v3.1:671b-cloud,no
Q2147620,Locally compact topological group,,locally_compact,has_property,0.950,https://mathgloss.github.io/MathGloss/chicago/locally_compact_group,https://mathgloss.github.io/MathGloss/chicago/locally_compact,pological group](https://mathgloss.github.io/MathGloss/chicago/topological_group) $G$ is locally compact if the underlying topological space is both locally compact and Hausdorff.,deepseek-v3.1:671b-cloud,no
Q2147620,Locally compact topological group,,Hausdorff,has_property,0.950,https://mathgloss.github.io/MathGloss/chicago/locally_compact_group,https://mathgloss.github.io/MathGloss/chicago/Hausdorff,is locally compact if the underlying topological space is both locally compact and Hausdorff.,deepseek-v3.1:671b-cloud,no
Q215067,Orthogonal,Q125977,VectorSpaces,has_property,0.850,https://mathgloss.github.io/MathGloss/chicago/orthogonal,https://mathgloss.github.io/MathGloss/chicago/vector_space,"A set $\{v_i\}_{i\in \Lambda}$ in the vector space $V$ is orthogonal if $\langle v_i, v_j\rangle =0$ for all $i\neq j$.",deepseek-v3.1:671b-cloud,no
Q215084,Analytic function,,holomorphic,has_property,0.950,https://mathgloss.github.io/MathGloss/chicago/entire,https://mathgloss.github.io/MathGloss/chicago/holomorphic,The function $f:\mathbb C\to \mathbb C$ is entire if it is holomorphic at each point in $\mathbb C$,deepseek-v3.1:671b-cloud,no
Q217357,Σ-algebra,Q205170,Power set,has_part,0.900,https://mathgloss.github.io/MathGloss/chicago/σ-algebra,https://mathgloss.github.io/MathGloss/chicago/power_set,"A $\sigma$-algebra on the set $X$ is a subset $\mathcal M \subset \mathcal P(X)$ of the power set of $X$ satisfying the following properties: 1. $X \in \mathcal M$; 2. $\mathcal M$ is closed under complementation, i.e. if $A \in \mathcal M$, then $X\setminus A \in \mathcal M$; 3. $\mathcal M$ is closed under [counta",deepseek-v3.1:671b-cloud,no
Q217357,Σ-algebra,,countable,has_property,0.850,https://mathgloss.github.io/MathGloss/chicago/σ-algebra,https://mathgloss.github.io/MathGloss/chicago/countable,"er_set) of $X$ satisfying the following properties: 1. $X \in \mathcal M$; 2. $\mathcal M$ is closed under complementation, i.e. if $A \in \mathcal M$, then $X\setminus A \in \mathcal M$; 3. $\mathcal M$ is closed under countable unions, i.e. if $A_i \in \mathcal M$ for $i \in \mathbb N$, then $\bigcup\limits_{i\in\mathbb N} A_i \in \mathcal M$. !meme",deepseek-v3.1:671b-cloud,no
Q2291918,Skeleton (category theory),Q719395,Category (mathematics),subclass_of,0.950,https://mathgloss.github.io/MathGloss/chicago/skeleton_of_a_category,https://mathgloss.github.io/MathGloss/chicago/category,The skeleton $\text{sk}\mathcal C$ of a category $\mathcal C$ is a subcategory with one object from each isomorphism [class](https://mathgloss.git,deepseek-v3.1:671b-cloud,no
Q2291918,Skeleton (category theory),,subcategory,subclass_of,0.950,https://mathgloss.github.io/MathGloss/chicago/skeleton_of_a_category,https://mathgloss.github.io/MathGloss/chicago/subcategory,The skeleton $\text{sk}\mathcal C$ of a category $\mathcal C$ is a subcategory with one object from each isomorphism class of objects of $\mathcal C$ such that the morphi,deepseek-v3.1:671b-cloud,no
Q2291918,Skeleton (category theory),,isomorphism,has_part,0.850,https://mathgloss.github.io/MathGloss/chicago/skeleton_of_a_category,https://mathgloss.github.io/MathGloss/chicago/isomorphism,eleton** $\text{sk}\mathcal C$ of a category $\mathcal C$ is a subcategory with one object from each isomorphism class of objects of $\mathcal C$ such that the morphisms between two objects in $\text{sk}\mathcal C$ are all of the morphisms between these objects in,deepseek-v3.1:671b-cloud,no
Q2293759,Torsion subgroup,,abelian,has_property,0.850,https://mathgloss.github.io/MathGloss/chicago/torsion_subgroup,https://mathgloss.github.io/MathGloss/chicago/abelian,Let $A$ be an abelian group. The torsion subgroup $A_T$ of $A$ is the [subgroup](https://mathgloss.github.io/MathGloss/chica,deepseek-v3.1:671b-cloud,no
Q2293759,Torsion subgroup,Q83478,GrouP,subclass_of,0.950,https://mathgloss.github.io/MathGloss/chicago/torsion_subgroup,https://mathgloss.github.io/MathGloss/chicago/group,Let $A$ be an abelian group. The torsion subgroup $A_T$ of $A$ is the subgroup consisting of all elements of $A$ with finite [o,deepseek-v3.1:671b-cloud,no
Q2293759,Torsion subgroup,Q466109,SubGroup,subclass_of,0.950,https://mathgloss.github.io/MathGloss/chicago/torsion_subgroup,https://mathgloss.github.io/MathGloss/chicago/subgroup,https://mathgloss.github.io/MathGloss/chicago/abelian) group. The torsion subgroup $A_T$ of $A$ is the subgroup consisting of all elements of $A$ with finite order.,deepseek-v3.1:671b-cloud,yes
Q2293759,Torsion subgroup,Q54555759,Q54555759,subclass_of,0.950,https://mathgloss.github.io/MathGloss/chicago/torsion_subgroup,https://mathgloss.github.io/MathGloss/chicago/order_of_a_group_element,p). The torsion subgroup $A_T$ of $A$ is the subgroup consisting of all elements of $A$ with finite order.,deepseek-v3.1:671b-cloud,no
Q230655,Q230655,Q1415372,Path (graph theory),has_property,0.850,https://mathgloss.github.io/MathGloss/chicago/connected_graph,https://mathgloss.github.io/MathGloss/chicago/edge_path,A graph $X$ is connected if there is an edge path connecting every vertex of $X$ to every other.,deepseek-v3.1:671b-cloud,no
Q230689,Contractible,Q179899,Topological space,has_property,0.950,https://mathgloss.github.io/MathGloss/chicago/contractible,https://mathgloss.github.io/MathGloss/chicago/topological_space,A topological space is contractible if it is homotopy equivalent to a point.,deepseek-v3.1:671b-cloud,no
Q2366896,Semisimple Lie algebra,,Lie_algebra,subclass_of,0.950,https://mathgloss.github.io/MathGloss/chicago/semisimple_lie_algebra,https://mathgloss.github.io/MathGloss/chicago/Lie_algebra,A Lie algebra $L$ is semisimple if its radical $\text{Rad}(L) = \{0\}$.,deepseek-v3.1:671b-cloud,no
Q23924662,Q23924662,,multilinear,has_property,0.850,https://mathgloss.github.io/MathGloss/chicago/inner_product,https://mathgloss.github.io/MathGloss/chicago/multilinear,"Let $(V,F)$ be a vector space. A function $\langle\cdot,\cdot\rangle: V\times V \to F$ is an inner product on $V$ if 1. it is bilinear; 2. it is commutative; 3. $\langle v, v\rangle \geq 0$ for all $v \in V$ and $\langle v,v\rangle = 0$ if and only if $v=0$.",deepseek-v3.1:671b-cloud,no
Q23924662,Q23924662,Q165474,Commutative,has_property,0.950,https://mathgloss.github.io/MathGloss/chicago/inner_product,https://mathgloss.github.io/MathGloss/chicago/commutative,"hub.io/MathGloss/chicago/vector_space). A function $\langle\cdot,\cdot\rangle: V\times V \to F$ is an inner product on $V$ if 1. it is bilinear; 2. it is commutative; 3. $\langle v, v\rangle \geq 0$ for all $v \in V$ and $\langle v,v\rangle = 0$ if and only if $v=0$.",deepseek-v3.1:671b-cloud,no
Q240651,Prime element,,generate_a_ring_ideal,has_property,0.850,https://mathgloss.github.io/MathGloss/chicago/prime_element_of_an_integral_domain,https://mathgloss.github.io/MathGloss/chicago/generate_a_ring_ideal,"An element $x$ of an integral domain is prime if the ideal generate a generated by $x$ is a prime ideal. That is, for all $a,b \in R$ such that $x$ divides $ab$, then eit",deepseek-v3.1:671b-cloud,no
Q240651,Prime element,Q863912,Prime ideal,has_property,0.850,https://mathgloss.github.io/MathGloss/chicago/prime_element_of_an_integral_domain,https://mathgloss.github.io/MathGloss/chicago/prime_ideal,"loss/chicago/integral_domain) is prime if the ideal generate a generated by $x$ is a prime ideal. That is, for all $a,b \in R$ such that $x$ divides $ab$, then either $x$ divides $",deepseek-v3.1:671b-cloud,no
Q2444982,Noetherian module,Q18848,Module (algebra),subclass_of,0.950,https://mathgloss.github.io/MathGloss/chicago/noetherian_module,https://mathgloss.github.io/MathGloss/chicago/module_over_a_ring,"Let $R$ be a ring and let $M$ be an $R$-module. Then $M$ is Noetherian (or satisfies the ascending chain condition on submodules) if there are no infinite increasing chains of submodules. That is, if",deepseek-v3.1:671b-cloud,no
Q245462,Cyclic group,Q83478,GrouP,subclass_of,0.950,https://mathgloss.github.io/MathGloss/chicago/cyclic_group,https://mathgloss.github.io/MathGloss/chicago/group,A group $G$ is cyclic if it is generated by a single element.,deepseek-v3.1:671b-cloud,no
Q245462,Cyclic group,Q734209,Generating set of a group,has_part,0.850,https://mathgloss.github.io/MathGloss/chicago/cyclic_group,https://mathgloss.github.io/MathGloss/chicago/generating_set_of_a_group,A group $G$ is cyclic if it is generated by a single element.,deepseek-v3.1:671b-cloud,no
Q2478475,Topological neighbourhood,Q213363,Open set,has_part,0.950,https://mathgloss.github.io/MathGloss/chicago/neighborhood,https://mathgloss.github.io/MathGloss/chicago/open,A neighborhood of a point $x$ in a topological space $X$ is a subset $N$ of $X$ containing $x$ which contains an open set $U\subseteq N$ that also contains $x$.,deepseek-v3.1:671b-cloud,no
Q2495534,Unitary transformation,Q207643,Linear map,subclass_of,0.950,https://mathgloss.github.io/MathGloss/chicago/unitary_transformation,https://mathgloss.github.io/MathGloss/chicago/linear_transformation,A linear transformation that preserves the norm of vectors is called unitary.,deepseek-v3.1:671b-cloud,no
Q2495534,Unitary transformation,,norm,has_property,0.930,https://mathgloss.github.io/MathGloss/chicago/unitary_transformation,https://mathgloss.github.io/MathGloss/chicago/norm,A linear transformation that preserves the norm of vectors is called unitary.,deepseek-v3.1:671b-cloud,no
Q2498094,Q2498094,Q83478,GrouP,has_part,0.850,https://mathgloss.github.io/MathGloss/chicago/submodule,https://mathgloss.github.io/MathGloss/chicago/group,.github.io/MathGloss/chicago/module_over_a_ring) $M$ is a subset $N\subset M$ that forms a module over a ring under the same operations. It must form a group under $+$.,deepseek-v3.1:671b-cloud,no
Q2518298,Category of sets,Q719395,Category (mathematics),subclass_of,0.950,https://mathgloss.github.io/MathGloss/chicago/category_of_sets,https://mathgloss.github.io/MathGloss/chicago/category,The category of sets is the category whose objects are sets and whose morphisms are functions between sets.,deepseek-v3.1:671b-cloud,no
Q2525646,Composition series,Q1432554,Quotient module,has_part,0.850,https://mathgloss.github.io/MathGloss/chicago/composition_series_of_a_module,https://mathgloss.github.io/MathGloss/chicago/quotient_of_modules,a_ring). A composition series for $M$ is a chain of submodules of $M$ $$M = F_0 \supset F_1 \supset \cdots \supset F_{n-1}\supset F_n =\{0\}$$ such that the quotient $F_i/F_{i+1}$ is simple for all $i$.,deepseek-v3.1:671b-cloud,no
Q2525646,Composition series,Q956233,Simple module,has_part,0.850,https://mathgloss.github.io/MathGloss/chicago/composition_series_of_a_module,https://mathgloss.github.io/MathGloss/chicago/simple_module,o/MathGloss/chicago/submodule) of $M$ $$M = F_0 \supset F_1 \supset \cdots \supset F_{n-1}\supset F_n =\{0\}$$ such that the quotient $F_i/F_{i+1}$ is simple for all $i$.,deepseek-v3.1:671b-cloud,no
Q25377974,Q25377974,,uniform_convergence,has_property,0.850,https://mathgloss.github.io/MathGloss/chicago/almost_uniform_convergence,https://mathgloss.github.io/MathGloss/chicago/uniform_convergence,"ence converges almost uniformly to $f$ if for all $\varepsilon > 0$, there exists a set $A\in \Sigma$ of measure less than $\varepsilon$ such that $f_n$ converges uniformly to $f$ on $X\setminus A$.",deepseek-v3.1:671b-cloud,no
Q25447455,Q25447455,,volume,has_part,0.850,https://mathgloss.github.io/MathGloss/chicago/lebesgue_outer_measure,https://mathgloss.github.io/MathGloss/chicago/volume,"For any subset $A \subset\mathbb R^n$, the Lebesgue outer measure is given by $\mu^*(A) = \inf\{\sum\limits_{R\in\mathcal C}$vol$(R) \mid \mathcal C$ is a countable collection of rectangles covering $A\}$.",deepseek-v3.1:671b-cloud,no
Q25447455,Q25447455,,countable,has_property,0.850,https://mathgloss.github.io/MathGloss/chicago/lebesgue_outer_measure,https://mathgloss.github.io/MathGloss/chicago/countable,er measure](https://mathgloss.github.io/MathGloss/chicago/outer_measure)* is given by $\mu^(A) = \inf\{\sum\limits_{R\in\mathcal C}$vol$(R) \mid \mathcal C$ is a countable collection of rectangles covering $A\}$.,deepseek-v3.1:671b-cloud,no
Q2602722,Group ring,Q83478,GrouP,has_part,0.850,https://mathgloss.github.io/MathGloss/chicago/group_ring,https://mathgloss.github.io/MathGloss/chicago/group,Let $G$ be a group and $R$ a ring. The group ring $RG$ is the set of formal sums of elements in $G$ with coefficients in $R$. Addition is defined by components and multiplication i,deepseek-v3.1:671b-cloud,no
Q2602722,Group ring,Q161172,Ring (mathematics),subclass_of,0.850,https://mathgloss.github.io/MathGloss/chicago/group_ring,https://mathgloss.github.io/MathGloss/chicago/ring,"Let $G$ be a group and $R$ a ring. The group ring $RG$ is the set of formal sums of elements in $G$ with coefficients in $R$. Addition is defined by components and multiplication is defined by $$(ag_i)(bg_j) = abg_k$$ where $g_ig_j = g_k$, and exten",deepseek-v3.1:671b-cloud,no
Q2666112,Q2666112,Q849512,Symmetric group,instance_of,0.950,https://mathgloss.github.io/MathGloss/chicago/transposition,https://mathgloss.github.io/MathGloss/chicago/symmetric_group,"The transposition $\sigma_{ij}$ is a permutation in $S_n$ such that for some $i,j \in \{1,\dots ,n\}$, $$\sigma_{ij}(i) = j, \sigma_{ij}(j) = i, \text{ and } \sigma_{ij}(k) = k$$ for all $k\neq i,j$. Equivalently, a transposition is a 2-[cycle](https://mathgloss.",deepseek-v3.1:671b-cloud,no
Q2666112,Q2666112,Q212130,Cyclic permutation,subclass_of,0.900,https://mathgloss.github.io/MathGloss/chicago/transposition,https://mathgloss.github.io/MathGloss/chicago/cycle,"s/chicago/symmetric_group) in $S_n$ such that for some $i,j \in \{1,\dots ,n\}$, $$\sigma_{ij}(i) = j, \sigma_{ij}(j) = i, \text{ and } \sigma_{ij}(k) = k$$ for all $k\neq i,j$. Equivalently, a transposition is a 2-cycle.",deepseek-v3.1:671b-cloud,no
Q2706744,Invariant subspace,Q125977,VectorSpaces,subclass_of,0.850,https://mathgloss.github.io/MathGloss/chicago/invariant_subspace,https://mathgloss.github.io/MathGloss/chicago/vector_space,Let $T: V\to V$ be a linear transformation from the vector space $V$ to itself. A vector subspace $W\subseteq V$ is an invariant subspace of $T$ if the image of,deepseek-v3.1:671b-cloud,no
Q2706744,Invariant subspace,Q728435,Linear Algebra/Subspace,subclass_of,0.950,https://mathgloss.github.io/MathGloss/chicago/invariant_subspace,https://mathgloss.github.io/MathGloss/chicago/vector_subspace,"Let $T: V\to V$ be a linear transformation from the vector space $V$ to itself. A vector subspace $W\subseteq V$ is an invariant subspace of $T$ if the image of $W$ is contained in $W$. That is, $T(W)\subseteq W$.",deepseek-v3.1:671b-cloud,no
Q272735,Tree (graph theory),,reduced_edge_path,has_part,0.850,https://mathgloss.github.io/MathGloss/chicago/tree,https://mathgloss.github.io/MathGloss/chicago/reduced_edge_path,A tree is a connected graph with no closed reduced edge paths.,deepseek-v3.1:671b-cloud,no
Q273188,CantorSet,Q381892,Compact space,subclass_of,0.850,https://mathgloss.github.io/MathGloss/chicago/cantor_set,https://mathgloss.github.io/MathGloss/chicago/compact,"ows: Let $C_n = \frac{C_{n-1}}{3} \cup \left(\frac{2}{3} +\frac{C_{n-1}}{3}\right)$ with $C_0 = [0,1]$. Then $$\mathcal C = \bigcap_{n\in\mathbb N} C_n.$$ A set $E\subset \mathbb R$ is called a Cantor set if it is compact, has empty interior, and has no isolated points.",deepseek-v3.1:671b-cloud,no
Q273188,CantorSet,,interior,has_property,0.900,https://mathgloss.github.io/MathGloss/chicago/cantor_set,https://mathgloss.github.io/MathGloss/chicago/interior,"\right)$ with $C_0 = [0,1]$. Then $$\mathcal C = \bigcap_{n\in\mathbb N} C_n.$$ A set $E\subset \mathbb R$ is called a Cantor set if it is compact, has empty interior, and has no isolated points.",deepseek-v3.1:671b-cloud,no
Q288465,Group action,,homomorphism,has_part,0.850,https://mathgloss.github.io/MathGloss/chicago/group_action,https://mathgloss.github.io/MathGloss/chicago/homomorphism,"a map $G\times A\to A$ such that 1. $g_1\cdot(g_2\cdot x)= (g_1g_2)\cdot x$ for all $g_1,g_2\in G$ and for all $x\in X$; 2. $e\cdot x = x$ for all $x\in X$. Equivalently, we can describe a group action in terms of the homomorphism $\rho:G\to S_X$ (to the symmetric group on $X$) given by $\rho(g) = \sigma_g$ where $\sigma_g \in S_X$ is such that $x\mapsto g\cdot x$ under $\sigma_g$.",deepseek-v3.1:671b-cloud,no
Q291126,Semidirect product,,group_homomorphism,has_part,0.850,https://mathgloss.github.io/MathGloss/chicago/semidirect_product,https://mathgloss.github.io/MathGloss/chicago/group_homomorphism,Let $H$ and $N$ be groups and let $\phi: H\to \text{Aut}(N)$ be a group homomorphism from $H$ to the automorphism group of $N$. The semidirect product $H\ltimes N$ is a group on,deepseek-v3.1:671b-cloud,no
Q291126,Semidirect product,Q60790315,Automorphism Group,has_part,0.850,https://mathgloss.github.io/MathGloss/chicago/semidirect_product,https://mathgloss.github.io/MathGloss/chicago/automorphism_group,"$H$ and $N$ be groups and let $\phi: H\to \text{Aut}(N)$ be a group homomorphism from $H$ to the automorphism group of $N$. The semidirect product $H\ltimes N$ is a group on the Cartesian product $H\times N$ with operation $$ given by $$(h_1,n_1)(h_2,n_2) = (h_1h_2, n_1\phi",deepseek-v3.1:671b-cloud,no
Q291126,Semidirect product,,identity_element,has_part,0.850,https://mathgloss.github.io/MathGloss/chicago/semidirect_product,https://mathgloss.github.io/MathGloss/chicago/identity_element,"th operation $$ given by $$(h_1,n_1)(h_2,n_2) = (h_1h_2, n_1\phi(h_1)n_2).$$ The identity element of $H\ltimes N$ is the ordered pair consisting of the identity elements of $H$ and $N$, respectively. The inverse with respect to $*$ is given by $$(h,n)^{-1} = (h^{-1},\phi(h^{-1})n^{-1}).$$",deepseek-v3.1:671b-cloud,yes
Q3058212,Measure space,,measurable,has_property,0.900,https://mathgloss.github.io/MathGloss/chicago/measure_space,https://mathgloss.github.io/MathGloss/chicago/measurable,"thub.io/MathGloss/chicago/countable), pairwise disjoint collection $\{E_i\}_{i\in\mathbb N}$ of measurable sets, $$\mu\left(\bigcup_{i\in\mathbb N} E_i\right) = \sum_{i\in\mathbb N} \mu(E_i).$$ A measure space is a measurable space $(X,\mathcal M)$ together with a measure $\mu$ on $\mathcal M$.",deepseek-v3.1:671b-cloud,yes
Q3058212,Measure space,,extended_real_numbers,has_part,0.850,https://mathgloss.github.io/MathGloss/chicago/measure_space,https://mathgloss.github.io/MathGloss/chicago/extended_real_numbers,"A measure $\mu$ on a measurable space $(X,\mathcal M)$ is a function $\mu:\mathcal M \to 0,\infty]$ valued on the [extended real numbers for which $\mu(\emptyset) = 0$ for any countable, pairwise disjoint collection $\{E_i\}_{i\in\mathbb N}$ of measurable sets, $$\mu\left(\bigcup_{i\in\mathbb N}",deepseek-v3.1:671b-cloud,no
Q3058212,Measure space,,countable,has_property,0.850,https://mathgloss.github.io/MathGloss/chicago/measure_space,https://mathgloss.github.io/MathGloss/chicago/countable,"ble) space $(X,\mathcal M)$ is a function $\mu:\mathcal M \to 0,\infty]$ valued on the [extended real numbers for which $\mu(\emptyset) = 0$ for any countable, pairwise disjoint collection $\{E_i\}_{i\in\mathbb N}$ of measurable sets, $$\mu\left(\bigcup_{i\in\mathbb N} E_i\right) = \sum_{i\in\mathbb N} \mu(E_i).$$ A measure space is a [measurable](https://mathgloss.githu",deepseek-v3.1:671b-cloud,no
