parent_qid,parent_label,child_qid,child_label,relation,confidence,source_url,target_url,context,model,rationale,cache_hit,raw_response
Q1307987,suspension,Q1633079,pushout,no_relation,0.700,https://ncatlab.org/nlab/show/suspension,https://ncatlab.org/nlab/show/pushout,"0-sphere $$ \mathrm{S}(\varnothing) \;=\; S^0 \,, $$ since the latter does model the homotopy pushout of $\varnothing \to \ast$ along itself (which is just a 1-categorytheoretic pushout and hence the coproduct of the point space with itself). For more on this see at suspension object. More precisely, what appears in most of algebraic topology and stable homotopy theory is the *[",deepseek-v3.1:671b-cloud,the homotopy pushout | just a 1-categorytheoretic pushout,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""the homotopy pushout"", ""just a 1-categorytheoretic pushout""], ""confidence"": 0.7}"
Q1307987,suspension,Q692689,coproduct,no_relation,0.700,https://ncatlab.org/nlab/show/suspension,https://ncatlab.org/nlab/show/coproduct,"{S}(\varnothing) \;=\; S^0 \,, $$ since the latter does model the homotopy pushout of $\varnothing \to \ast$ along itself (which is just a 1-categorytheoretic pushout and hence the coproduct of the point space with itself). For more on this see at suspension object. More precisely, what appears in most of algebraic topology and stable homotopy theory is the reduced suspension of [[",deepseek-v3.1:671b-cloud,coproduct of the point space with itself,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""coproduct of the point space with itself""], ""confidence"": 0.7}"
Q1307987,suspension,Q20878207,weak homotopy equivalence,no_relation,0.700,https://ncatlab.org/nlab/show/suspension,https://ncatlab.org/nlab/show/weak+homotopy+equivalence,"It\'s easy to extend the suspension operation $S$ to a functor from Top to itself. ### Relation between suspension and reduced suspension For CW-complexes suspension and reduced suspension agree, up to weak homotopy equivalence. ### Cogroup structure In the pointed case (reduced suspension): suspensions are H-cogroup objects ## Examples ### Suspension of cubes The suspension of the $n$-cube is the $(n+1)$-cube, probably best v",deepseek-v3.1:671b-cloud,the reduced suspension is weakly homotopy equivalent to the ordinary suspension,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""property"", ""evidence_spans"": [""the reduced suspension is weakly homotopy equivalent to the ordinary suspension""], ""confidence"": 0.7}"
Q1307987,suspension,Q135475919,Interval,has_part,0.850,https://ncatlab.org/nlab/show/suspension,https://ncatlab.org/nlab/show/interval,"width=""660"" > </center> > (from Muro 2010) ## Definitions Let $X$ be a space (such as a topological space, or something more interesting like a generalized smooth space). Let $I$ be the unit interval $[0,1]$ in the real line; let $2$ be the $2$-point discrete space $\{\bot,\top\}$. Let $X \times I \times 2$ be the cartesian product of $X$, $2$, and $I$; let $X + (X \times 2 \times I) + 2$ be the [[disjo",deepseek-v3.1:671b-cloud,Let I be the unit interval,yes,"{""label"": ""has_part"", ""type_main"": ""class"", ""type_linked"": ""part-type"", ""evidence_spans"": [""Let I be the unit interval""], ""confidence"": 0.85}"
Q1307987,suspension,Q173740,Cartesian product,has_part,0.850,https://ncatlab.org/nlab/show/suspension,https://ncatlab.org/nlab/show/cartesian+product,"thing more interesting like a generalized smooth space). Let $I$ be the unit interval $[0,1]$ in the real line; let $2$ be the $2$-point discrete space $\{\bot,\top\}$. Let $X \times I \times 2$ be the cartesian product of $X$, $2$, and $I$; let $X + (X \times 2 \times I) + 2$ be the disjoint union of $X$, $X \times I \times 2$ and $2$. We will suppress reference to the inclusion maps into $X + (X \times I) + 2$; it will be clear",deepseek-v3.1:671b-cloud,"Let $X \times I \times 2$ be the cartesian product of $X$, $2$, and $I$",yes,"{""label"": ""has_part"", ""type_main"": ""class"", ""type_linked"": ""part-type"", ""evidence_spans"": [""Let $X \\times I \\times 2$ be the cartesian product of $X$, $2$, and $I$""], ""confidence"": 0.85}"
Q1307987,suspension,Q842620,disjoint union,no_relation,0.700,https://ncatlab.org/nlab/show/suspension,https://ncatlab.org/nlab/show/disjoint+union,"erval]] $[0,1]$ in the real line; let $2$ be the $2$-point discrete space $\{\bot,\top\}$. Let $X \times I \times 2$ be the cartesian product of $X$, $2$, and $I$; let $X + (X \times 2 \times I) + 2$ be the disjoint union of $X$, $X \times I \times 2$ and $2$. We will suppress reference to the inclusion maps into $X + (X \times I) + 2$; it will be clear from context how to parse an element of the latter. ### Generalisable definition",deepseek-v3.1:671b-cloud,"be the disjoint union of $X$, $X \times I \times 2$ and $2$",yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""part-type"", ""evidence_spans"": [""be the disjoint union of $X$, $X \\times I \\times 2$ and $2$""], ""confidence"": 0.7}"
Q1307987,suspension,Q179976,recursion,no_relation,0.500,https://ncatlab.org/nlab/show/suspension,https://ncatlab.org/nlab/show/recursion,"ed case (reduced suspension): suspensions are H-cogroup objects ## Examples ### Suspension of cubes The suspension of the $n$-cube is the $(n+1)$-cube, probably best visualised as a diamond. This gives a recursive definition of cube, starting with the $0$-cube as the point, which is not the suspension of anything. Note that this not only gives us the topological structure of the cube, but also (by working in an appropria",deepseek-v3.1:671b-cloud,recursive definition of cube,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""recursive definition of cube""], ""confidence"": 0.5}"
Q1307987,suspension,Q156389,point,no_relation,0.750,https://ncatlab.org/nlab/show/suspension,https://ncatlab.org/nlab/show/point,"ucture, the suspension of the $n$-simplex is the $(n+1)$-simplex, but now this is not very useful. To study simplices, you should use the cone functor instead, which is $\Lambda X = X \star 1$, where $1$ is the point. ## Related concepts EHP spectral sequence loop space object, free loop space object, delooping loop space, free loop space, derived loop space * suspension object",deepseek-v3.1:671b-cloud,starting with the $0$-cube as the point,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""individual"", ""evidence_spans"": [""starting with the $0$-cube as the point""], ""confidence"": 0.75}"
Q1307987,suspension,Q106371443,boundary,no_relation,0.700,https://ncatlab.org/nlab/show/suspension,https://ncatlab.org/nlab/show/boundary,"on]] is $$ \Sigma S^n \simeq S^{n+1} \,. $$ See at _one-point compactification -- Examples -- Spheres_ for details. Notice that the $n$-sphere is (topologically) the boundary of the $(n+1)$-cube. The coincidence that 'sphere' and 'suspension' both begin with 's' has not been ignored; we can write $S^n \cong S^n(2)$, where $S^n$ on the left is the $n$-sphere and $S^n$ on the right is the $n$",deepseek-v3.1:671b-cloud,the $n$-sphere is (topologically) the boundary of the $(n+1)$-cube,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""part-type"", ""evidence_spans"": [""the $n$-sphere is (topologically) the boundary of the $(n+1)$-cube""], ""confidence"": 0.7}"
Q1307987,suspension,Q91791780,reduced suspension,no_relation,0.100,https://ncatlab.org/nlab/show/suspension,https://ncatlab.org/nlab/show/reduced+suspension+type,"EHP spectral sequence loop space object, free loop space object, delooping loop space, free loop space, derived loop space suspension object suspension type, reduced suspension type suspension, reduced suspension Freudenthal suspension theorem Spanier-Whitehead category suspension isomorphism Sullivan model of suspensions [[suspension of",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""none"", ""type_main"": ""unknown"", ""type_linked"": ""unknown"", ""evidence_spans"": [], ""confidence"": 0.1}"
Q875333,surreal number,Q109837757,Tree,has_part,0.700,https://ncatlab.org/nlab/show/surreal+number,https://ncatlab.org/nlab/show/tree,"? It is unknown whether there is a solution to this problem. ## Structural approach It is a routine matter to rewrite the definitions in a more structural fashion, say within ETCS. In outline, a game is a rooted tree with no infinite branches and equipped with a labeling of each edge by a symbol $L$ or $R$. The nodes are called positions of the game. The root is the initial position, and starting from any position, there are pos",deepseek-v3.1:671b-cloud,a game is a rooted tree,yes,"{""label"": ""has_part"", ""type_main"": ""class"", ""type_linked"": ""part-type"", ""evidence_spans"": [""a game is a rooted tree""], ""confidence"": 0.7}"
Q875333,surreal number,Q3303153,Axiom of dependent choice,no_relation,0.700,https://ncatlab.org/nlab/show/surreal+number,https://ncatlab.org/nlab/show/dependent+choice,"f the presheaf, and moves are labeled by $L$ or $R$. In this set-up, the condition of no infinite branches plays the role of a foundation axiom, and inductive arguments tend to devolve upon the use of the principle of dependent choice. Numbers may be similarly elaborated within this context. The definition of $\geq$ on numbers is ultimately derived from a posetal reflection of a category of games (with strategies as morphisms), and the definition o",deepseek-v3.1:671b-cloud,inductive arguments tend to devolve upon the use of the principle of dependent choice,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""unknown"", ""evidence_spans"": [""inductive arguments tend to devolve upon the use of the principle of dependent choice""], ""confidence"": 0.7}"
Q875333,surreal number,Q191780,Ordinal numbers,no_relation,0.700,https://ncatlab.org/nlab/show/surreal+number,https://ncatlab.org/nlab/show/ordinal+number,"real closed field with exponentiation. To some degree, and with appropriate caveats, one can do analysis and number theory on surreal numbers. We refer to Conway's book for more information. ## Related pages ordinal number real number Hahn series infinitesimal ∞-number Surreal space Surreal geometry ## References John H. Conway, _On Numbers and Games_ ($2^{nd}$ edition), A.K. Peters, Ltd (2001).",deepseek-v3.1:671b-cloud,## Related pages ordinal number,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""## Related pages ordinal number""], ""confidence"": 0.7}"
Q875333,surreal number,Q12916,real number,no_relation,0.700,https://ncatlab.org/nlab/show/surreal+number,https://ncatlab.org/nlab/show/real+number,"] with exponentiation. To some degree, and with appropriate caveats, one can do analysis and number theory on surreal numbers. We refer to Conway's book for more information. ## Related pages ordinal number real number Hahn series infinitesimal ∞-number Surreal space Surreal geometry ## References John H. Conway, _On Numbers and Games_ ($2^{nd}$ edition), A.K. Peters, Ltd (2001). * [[Donald Knuth|D",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [], ""confidence"": 0.7}"
Q229102,Surjective function,Q11348,Mathematical Function,subclass_of,0.950,https://ncatlab.org/nlab/show/surjection,https://ncatlab.org/nlab/show/function,"### Context #### Type theory # Contents * table of contents ## Definition A function $f$ (of sets) from $A$ to $B$ is surjective if, given any element $y$ of $B$, $y = f(x)$ for some $x$. A surjective function is also called onto or a surjection. Surjections are the same as [[epimorphisms",deepseek-v3.1:671b-cloud,A function $f$ (of sets) from $A$ to $B$ is surjective,yes,"{""label"": ""subclass_of"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""A function $f$ (of sets) from $A$ to $B$ is surjective""], ""confidence"": 0.95}"
Q229102,Surjective function,Q1514741,set,no_relation,0.700,https://ncatlab.org/nlab/show/surjection,https://ncatlab.org/nlab/show/Set,"separator, then for every global element $y:1\rightarrow B$, if $g \circ y = h \circ y$, then $g = h$. Therefore, every surjection is an epimorphism. ### Axiom of choice The axiom of choice for surjections in Set is the following statement: * Every surjection is a split epimorphism. This axiom could be defined in every category with a terminal object, and could be contrasted with the axiom of choice for epimorphisms,",deepseek-v3.1:671b-cloud,of sets,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""of sets""], ""confidence"": 0.7}"
Q229102,Surjective function,Q182003,injection,no_relation,0.800,https://ncatlab.org/nlab/show/surjection,https://ncatlab.org/nlab/show/injection,"irc i$, $g \circ 1_{B} = h \circ 1_{B}$, and $g = f$. Because for every global element $y:1\rightarrow B$, $g \circ y = h \circ y$ implies $g = h$, the terminal object $1$ is a separator. ## Related concepts injection epimorphism subquotient monotone function * equivariant function",deepseek-v3.1:671b-cloud,A _bijection_ is a function that is both surjective and injective,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""A _bijection_ is a function that is both surjective and injective""], ""confidence"": 0.8}"
Q229102,Surjective function,Q2133887,subquotient,no_relation,0.700,https://ncatlab.org/nlab/show/surjection,https://ncatlab.org/nlab/show/subquotient,"B}$, and $g = f$. Because for every global element $y:1\rightarrow B$, $g \circ y = h \circ y$ implies $g = h$, the terminal object $1$ is a separator. ## Related concepts injection epimorphism subquotient monotone function * equivariant function [[!redir",deepseek-v3.1:671b-cloud,B is a subquotient of A | one has a surjection B' → B and an injection B' → A,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""B is a subquotient of A"", ""one has a surjection B' \u2192 B and an injection B' \u2192 A""], ""confidence"": 0.7}"
Q229102,Surjective function,Q179692,axiom of choice,no_relation,0.700,https://ncatlab.org/nlab/show/surjection,https://ncatlab.org/nlab/show/axiom+of+choice,"bjects are subquotients (e.g. we can take $B'=B$ above), $|B| \leq |A|$ implies $|B| \leq^ |A|$. (If we wanted to prove this using the piecemeal definition, we would require excluded middle.) ## Axioms of choice The axiom of choice states precisely that every surjection in the category of sets has a section. Thus in this setting one has: $|B| \leq^ |A|$ implies $|B| \leq |A|$, and so $|B| \leq^* |A|$ iff $|B| \leq |A|$ assuming AC. Some autho",deepseek-v3.1:671b-cloud,The axiom of choice states precisely that every surjection in the category of sets has a section,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""unknown"", ""evidence_spans"": [""The axiom of choice states precisely that every surjection in the category of sets has a section""], ""confidence"": 0.7}"
Q229102,Surjective function,Q11703678,section,no_relation,0.700,https://ncatlab.org/nlab/show/surjection,https://ncatlab.org/nlab/show/section,"^ |A|$. (If we wanted to prove this using the piecemeal definition, we would require excluded middle.) ## Axioms of choice The axiom of choice states precisely that every surjection in the category of sets has a section. Thus in this setting one has: $|B| \leq^ |A|$ implies $|B| \leq |A|$, and so $|B| \leq^* |A|$ iff $|B| \leq |A|$ assuming AC. Some authors who doubt the axiom of choice use the term 'onto' for a surjection as defined",deepseek-v3.1:671b-cloud,every surjection in the category of sets has a section,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""part-type"", ""evidence_spans"": [""every surjection in the category of sets has a section""], ""confidence"": 0.7}"
Q229102,Surjective function,Q121773569,split epimorphism,no_relation,0.750,https://ncatlab.org/nlab/show/surjection,https://ncatlab.org/nlab/show/split+epimorphism,"ies that for every global element $y:1\rightarrow B$, there exists a global element $x:1\rightarrow eq(g,h)$ where $y = f \circ x$, and the equaliser $f:eq(g,h)\rightarrow B$ is a surjection. Since every surjection is a split epimorphism, $f$ has a section $i:B\rightarrow eq(g,h)$ such that $f \circ i = 1_{B}$, the identity morphism on $B$, $g \circ f \circ i = h \circ f \circ i$, $g \circ 1_{B} = h \circ 1_{B}$, and $g = f$. Because for every global el",deepseek-v3.1:671b-cloud,Some authors... reserve 'surjective' for the stronger notion of a function with a section (a split epimorphism),yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""Some authors... reserve 'surjective' for the stronger notion of a function with a section (a split epimorphism)""], ""confidence"": 0.75}"
Q229102,Surjective function,Q10535634,initial object,no_relation,0.700,https://ncatlab.org/nlab/show/surjection,https://ncatlab.org/nlab/show/weakly+initial+object,"\circ s\colon Y\to X$ is a surjection. One can view this as really a statement about the Grothendieck fibration over Set with fibre over $X$ the full subcategory of $Set/X$ on the surjections: every fibre has a weakly initial object. ## In other categories Since an element $a$ in a set $A$ in the category of sets is just a global element $a:1\rightarrow A$, one could define surjections in any category $\mathcal{C}$ with a [[terminal object",deepseek-v3.1:671b-cloud,every fibre has a weakly initial object,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""individual"", ""evidence_spans"": [""every fibre has a weakly initial object""], ""confidence"": 0.7}"
Q229102,Surjective function,Q91432273,terminal object,no_relation,0.750,https://ncatlab.org/nlab/show/surjection,https://ncatlab.org/nlab/show/terminal+object,"could be contrasted with the axiom of choice for epimorphisms, as not every epimorphism is an surjection, nor is every surjection an epimorphism. ###### Proposition In a category $\mathcal{C}$ with a terminal object $1$ and binary equalisers such that every surjection is a split epimorphism, the terminal object $1$ is a separator. ###### Proof Suppose there are parallel morphisms $g, h:B\rightar",deepseek-v3.1:671b-cloud,in any category $\mathcal{C}$ with a terminal object $1$,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""individual"", ""evidence_spans"": [""in any category $\\mathcal{C}$ with a terminal object $1$""], ""confidence"": 0.75}"
Q229102,Surjective function,Q2646117,forgetful functor,no_relation,0.700,https://ncatlab.org/nlab/show/surjection,https://ncatlab.org/nlab/show/forgetful+functor,"nt $x:1\rightarrow A$ such that $y = f \circ x$. Just because a morphism is a surjection in a concrete category does not mean that the morphism in the underlying category of sets is a surjection; equivalently, the forgetful functor from any category $\mathcal{C}$ to Set does not preserve surjections. ### Well-pointedness The fact that surjections are epimorphisms in Set is a result of the fact that Set is well-pointed. This could be generali",deepseek-v3.1:671b-cloud,the forgetful functor from any category $\mathcal{C}$ to Set does not preserve surjections,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""the forgetful functor from any category $\\mathcal{C}$ to Set does not preserve surjections""], ""confidence"": 0.7}"
Q229102,Surjective function,Q48893562,fork,no_relation,0.700,https://ncatlab.org/nlab/show/surjection,https://ncatlab.org/nlab/show/fork,"r]], every surjection is an epimorphism. ###### Proof For any surjection $f:A\rightarrow B$, suppose there are parallel morphisms $g, h:B\rightarrow C$ such that there $g \circ f = h \circ f$ (a fork). Then for every global element $y:1\rightarrow B$ there exists a global element $x:1\rightarrow A$ such that $y = f \circ x$, and thus $g \circ y = g \circ f \circ x$ and $h \circ y = h \circ f \circ x$. But since $g \",deepseek-v3.1:671b-cloud,such that there $g \circ f = h \circ f$ (a fork),yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""unknown"", ""evidence_spans"": [""such that there $g \\circ f = h \\circ f$ (a fork)""], ""confidence"": 0.7}"
Q229102,Surjective function,Q194404,Monotonic function,no_relation,0.700,https://ncatlab.org/nlab/show/surjection,https://ncatlab.org/nlab/show/monotone+function,"ecause for every global element $y:1\rightarrow B$, $g \circ y = h \circ y$ implies $g = h$, the terminal object $1$ is a separator. ## Related concepts injection epimorphism subquotient monotone function * equivariant function [",deepseek-v3.1:671b-cloud,monotone function,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""monotone function""], ""confidence"": 0.7}"
Q3505239,surface,Q578874,complex manifold,subclass_of,0.850,https://ncatlab.org/nlab/show/surface,https://ncatlab.org/nlab/show/complex+manifold,"a space of dimension 2. In differential geometry this means a 2-dimensional smooth manifold or something thereby parametrized. In complex analytic geometry this usually means a complex manifold of _complex_ dimension 2. Similarly and more generally, in algebraic geometry an _algebraic surface_ is a variety of algebraic dimension 2. ## Examples plane sphere torus [[Klein b",deepseek-v3.1:671b-cloud,this usually means a complex manifold of _complex_ dimension 2,yes,"{""label"": ""subclass_of"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""this usually means a complex manifold of _complex_ dimension 2""], ""confidence"": 0.85}"
Q3505239,surface,Q180969,Algebraic geometry,no_relation,0.800,https://ncatlab.org/nlab/show/surface,https://ncatlab.org/nlab/show/algebraic+geometry,"ensional smooth manifold or something thereby parametrized. In complex analytic geometry this usually means a complex manifold of _complex_ dimension 2. Similarly and more generally, in algebraic geometry an _algebraic surface_ is a variety of algebraic dimension 2. ## Examples plane sphere torus Klein bottle ## Related concepts differential geometry of curves and surfaces",deepseek-v3.1:671b-cloud,in algebraic geometry an algebraic surface is a variety of algebraic dimension 2,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""in algebraic geometry an algebraic surface is a variety of algebraic dimension 2""], ""confidence"": 0.8}"
Q3505239,surface,Q21647271,Variety,subclass_of,0.850,https://ncatlab.org/nlab/show/surface,https://ncatlab.org/nlab/show/variety,"ametrization|parametrized]]. In complex analytic geometry this usually means a complex manifold of _complex_ dimension 2. Similarly and more generally, in algebraic geometry an _algebraic surface_ is a variety of algebraic dimension 2. ## Examples plane sphere torus Klein bottle ## Related concepts differential geometry of curves and surfaces analog for dimension 1: curve, [[algebr",deepseek-v3.1:671b-cloud,an algebraic surface is a variety of algebraic dimension 2,yes,"{""label"": ""subclass_of"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""an algebraic surface is a variety of algebraic dimension 2""], ""confidence"": 0.85}"
Q3505239,surface,Q12510,torus,no_relation,0.800,https://ncatlab.org/nlab/show/surface,https://ncatlab.org/nlab/show/torus,"a complex manifold of _complex_ dimension 2. Similarly and more generally, in algebraic geometry an _algebraic surface_ is a variety of algebraic dimension 2. ## Examples plane sphere torus Klein bottle ## Related concepts differential geometry of curves and surfaces analog for dimension 1: curve, algebraic curve genus of a surface area * moduli space of curves",deepseek-v3.1:671b-cloud,torus,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""individual"", ""evidence_spans"": [""torus""], ""confidence"": 0.8}"
Q3505239,surface,Q23638,Klein bottle,no_relation,0.850,https://ncatlab.org/nlab/show/surface,https://ncatlab.org/nlab/show/Klein+bottle,"anifold]] of _complex_ dimension 2. Similarly and more generally, in algebraic geometry an _algebraic surface_ is a variety of algebraic dimension 2. ## Examples plane sphere torus Klein bottle ## Related concepts differential geometry of curves and surfaces analog for dimension 1: curve, algebraic curve genus of a surface area moduli space of curves [[complex surface",deepseek-v3.1:671b-cloud,Examples plane sphere torus Klein bottle,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""individual"", ""evidence_spans"": [""Examples plane sphere torus Klein bottle""], ""confidence"": 0.85}"
Q3505239,surface,Q161973,curve,no_relation,0.700,https://ncatlab.org/nlab/show/surface,https://ncatlab.org/nlab/show/curve,"]_ is a variety of algebraic dimension 2. ## Examples plane sphere torus Klein bottle ## Related concepts differential geometry of curves and surfaces analog for dimension 1: curve, algebraic curve genus of a surface area moduli space of curves complex surface surface knot hypersurface * minimal surface [[!include low dimensional manifolds -- tab",deepseek-v3.1:671b-cloud,analog for dimension 1: curve,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""analog for dimension 1: curve""], ""confidence"": 0.7}"
Q3505239,surface,Q28517129,Genus (mathematics),no_relation,0.500,https://ncatlab.org/nlab/show/surface,https://ncatlab.org/nlab/show/genus+of+a+surface,"imension 2. ## Examples plane sphere torus Klein bottle ## Related concepts differential geometry of curves and surfaces analog for dimension 1: curve, algebraic curve genus of a surface area moduli space of curves complex surface surface knot hypersurface minimal surface ## References Manifold Atlas, _[2-",deepseek-v3.1:671b-cloud,genus of a surface,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""genus of a surface""], ""confidence"": 0.5}"
Q3505239,surface,Q111811675,area,no_relation,0.500,https://ncatlab.org/nlab/show/surface,https://ncatlab.org/nlab/show/area,"plane sphere torus Klein bottle ## Related concepts differential geometry of curves and surfaces analog for dimension 1: curve, algebraic curve genus of a surface area moduli space of curves complex surface surface knot hypersurface minimal surface ## References Manifold Atlas, _[2-manifolds](w",deepseek-v3.1:671b-cloud,area,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""unknown"", ""evidence_spans"": [""area""], ""confidence"": 0.5}"
Q3505239,surface,Q973321,hypersurface,no_relation,0.500,https://ncatlab.org/nlab/show/surface,https://ncatlab.org/nlab/show/hypersurface,"differential geometry of curves and surfaces analog for dimension 1: curve, algebraic curve genus of a surface area moduli space of curves complex surface surface knot hypersurface minimal surface ## References Manifold Atlas, _[2-manifolds_ Discussion of de Rham cohomology of surfaces: [",deepseek-v3.1:671b-cloud,surface | hypersurface,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""surface"", ""hypersurface""], ""confidence"": 0.5}"
Q3505239,surface,Q1545397,minimal surface,no_relation,0.500,https://ncatlab.org/nlab/show/surface,https://ncatlab.org/nlab/show/minimal+surface,"ry of curves and surfaces]] analog for dimension 1: curve, algebraic curve genus of a surface area moduli space of curves complex surface surface knot hypersurface minimal surface ## References Manifold Atlas, _[2-manifolds_ Discussion of de Rham cohomology of surfaces: William Fulton, §18",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""none"", ""type_main"": ""unknown"", ""type_linked"": ""class"", ""evidence_spans"": [], ""confidence"": 0.5}"
Q1136376,support,Q11348,Mathematical Function,no_relation,0.500,https://ncatlab.org/nlab/show/support+of+a+function,https://ncatlab.org/nlab/show/function,"\to A$, the support of $f$ is the subset of $X$ on which $f$ is not equal to $0$. Given a pointed set $A$ with an tight apartness relation $\#$ and specified element $0 \in A$, a set $X$, and a function $f \colon X \to A$, the strong support of $f$ is the subset of $X$ on which $f$ is apart from $0$. ### In topology {#InTopology} In topology the support of a continuous function $f \colon X \to A$ as",deepseek-v3.1:671b-cloud,,yes,"{""label"": ""none"", ""type_main"": ""unknown"", ""type_linked"": ""class"", ""evidence_spans"": [], ""confidence"": 0.5}"
Q1136376,support,Q3054915,pointed set,no_relation,0.700,https://ncatlab.org/nlab/show/support+of+a+function,https://ncatlab.org/nlab/show/pointed+set,"lowing: Given a pointed set $A$ with specified element $0 \in A$, a set $X$, and a function $f \colon X \to A$, the support of $f$ is the subset of $X$ on which $f$ is not equal to $0$. Given a pointed set $A$ with an tight apartness relation $\#$ and specified element $0 \in A$, a set $X$, and a function $f \colon X \to A$, the strong support of $f$ is the subset of $X$ on which $f$ is apart from",deepseek-v3.1:671b-cloud,"Given a pointed set $A$ with specified element $0 \in A$, a set $X$, and a function $f \colon X \to A$, the _support_ of $f$ is the subset of $X$ on which $f$ is not equal to $0$",yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""Given a pointed set $A$ with specified element $0 \\in A$, a set $X$, and a function $f \\colon X \\to A$, the _support_ of $f$ is the subset of $X$ on which $f$ is not equal to $0$""], ""confidence"": 0.7}"
Q1136376,support,Q1514741,set,no_relation,0.700,https://ncatlab.org/nlab/show/support+of+a+function,https://ncatlab.org/nlab/show/set,"ction]] $f \colon X \to A$, the support of $f$ is the subset of $X$ on which $f$ is not equal to $0$. Given a pointed set $A$ with an tight apartness relation $\#$ and specified element $0 \in A$, a set $X$, and a function $f \colon X \to A$, the strong support of $f$ is the subset of $X$ on which $f$ is apart from $0$. ### In topology {#InTopology} In topology the support of a [[continuous function",deepseek-v3.1:671b-cloud,the support of f is the subset of X,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""the support of f is the subset of X""], ""confidence"": 0.7}"
Q1136376,support,Q177646,subset,has_part,0.850,https://ncatlab.org/nlab/show/support+of+a+function,https://ncatlab.org/nlab/show/subset,"is not equal to $0$. Given a pointed set $A$ with an tight apartness relation $\#$ and specified element $0 \in A$, a set $X$, and a function $f \colon X \to A$, the strong support of $f$ is the subset of $X$ on which $f$ is apart from $0$. ### In topology {#InTopology} In topology the support of a continuous function $f \colon X \to A$ as above is the topological closure of the set of points on which",deepseek-v3.1:671b-cloud,the support of f is the subset of X,yes,"{""label"": ""has_part"", ""type_main"": ""class"", ""type_linked"": ""part-type"", ""evidence_spans"": [""the support of f is the subset of X""], ""confidence"": 0.85}"
