Wikidata ID,Wikidata Label,BCT Name,BCT Link,Chicago Name,Chicago Link,Clowder Name,Clowder Link,Context Name,Context Link,Mathlib Name,Mathlib Link,nLab Name,nLab Link,PlanetMath Name,PlanetMath Link
Q184410,four color theorem,,,,,,,four color theorem,https://emilyriehl.github.io/files/context.pdf#page=67,,,four-colour theorem,https://ncatlab.org/nlab/show/four-colour+theorem,four-color conjecture,http://planetmath.org/fourcolorconjecture
Q184511,idiom,,,,,,,,,,,idiom,https://ncatlab.org/nlab/show/idiom,,
Q184743,periodic function,,,,,,,,,,,periodic function,https://ncatlab.org/nlab/show/periodic+function,periodic functions,http://planetmath.org/periodicfunctions
Q184754,string,,,,,,,,,,,string (computer science),https://ncatlab.org/nlab/show/string+%28computer+science%29,,
Q184871,Euler's formula,,,,,,,,,,,Euler's formula,https://ncatlab.org/nlab/show/Euler%27s+formula,,
Q184899,proof by contradiction,,,,,,,,,,,refutation by contradiction,https://ncatlab.org/nlab/show/refutation+by+contradiction,,
Q1849020,Quantifier elimination,,,,,,,,,,,elimination of quantifiers,https://ncatlab.org/nlab/show/elimination+of+quantifiers,,
Q184996,Dielectric,,,,,,,,,,,dielectric medium,https://ncatlab.org/nlab/show/dielectric+medium,,
Q185049,geometric mean,,,,,,,,,,,,,geometric mean,http://planetmath.org/geometricmean
Q1850712,Cone (category theory),cocone,https://arxiv.org/pdf/1612.09375#page=134,,,,,cocone,https://emilyriehl.github.io/files/context.pdf#page=92,,,cocone,https://ncatlab.org/nlab/show/cocone,,
Q18511203,Dominion,,,,,,,,,,,dominion,https://ncatlab.org/nlab/show/dominion,,
Q185148,Interval on the real line,,,subinterval,https://mathgloss.github.io/MathGloss/chicago/subinterval,,,,,,,,,subinterval,http://planetmath.org/subinterval
Q1851710,structure,,,,,,,structure,https://emilyriehl.github.io/files/context.pdf#page=147,,,structure,https://ncatlab.org/nlab/show/structure,many-sorted structure,http://planetmath.org/manysortedstructure
Q185264,History of mathematics,,,,,,,,,,,history of mathematics,https://ncatlab.org/nlab/show/history+of+mathematics,,
Q18535,allegory,,,,,,,,,,,allegory,https://ncatlab.org/nlab/show/allegory,,
Q185357,Phase transition,,,,,,,,,,,phase transition,https://ncatlab.org/nlab/show/phase+transition,,
Q185359,Union (set theory),,,,,binary-unions,https://www.clowderproject.com/tag/003H.html,,,,,,,,
Q185410,Reversible computing,,,,,,,,,,,reversible computation,https://ncatlab.org/nlab/show/reversible+computation,,
Q1854385,Long division,,,,,,,,,,,,,long division,http://planetmath.org/longdivision
Q185451,strategy,,,,,,,,,,,,,strategy,http://planetmath.org/strategy
Q185478,countably infinite set,,,,,,,,,,,,,countably infinite,http://planetmath.org/countablyinfinite
Q185521,truth value,,,,,,,,,,,truth value,https://ncatlab.org/nlab/show/truth+value,,
Q185547,binomial distribution,,,,,,,,,,,,,binomial distribution,http://planetmath.org/binomialdistribution
Q1855669,invariant theory,,,,,,,,,,,invariant theory,https://ncatlab.org/nlab/show/invariant+theory,,
Q185612,Regular expression,,,,,,,,,regular expression,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Computability/RegularExpressions.html#RegularExpression,,,regular expression,http://planetmath.org/regularexpression
Q185674,Field theory (physics),,,,,,,,,,,field (physics),https://ncatlab.org/nlab/show/field+%28physics%29,,
Q1857002,Amenable group,,,,,,,,,,,,,amenable group,http://planetmath.org/amenablegroup
Q18579343,Gopakumar-Vafa invariant,,,,,,,,,,,Gopakumar-Vafa invariant,https://ncatlab.org/nlab/show/Gopakumar-Vafa+invariant,,
Q185813,identity element,,,right identity element,https://mathgloss.github.io/MathGloss/chicago/right_identity_element,,,,,,,identity element,https://ncatlab.org/nlab/show/identity+element,left identity and right identity,http://planetmath.org/leftidentityandrightidentity
Q185816,Analogy,,,,,,,,,,,analogy,https://ncatlab.org/nlab/show/analogy,,
Q185837,Intersection (set theory),,,,,binary-intersections,https://www.clowderproject.com/tag/003Y.html,,,,,,,,
Q185918,Time dilation,,,,,,,,,,,,,time dilation,http://planetmath.org/timedilation
Q186090,time-invariant system,,,,,,,,,,,,,time invariant,http://planetmath.org/timeinvariant
Q1862216,odds ratio,,,,,,,,,,,,,odds ratio,http://planetmath.org/oddsratio
Q1862434,knot invariant,,,,,,,,,,,knot invariant,https://ncatlab.org/nlab/show/knot+invariant,,
Q186247,vector field,,,,,,,,,,,gradient flow,https://ncatlab.org/nlab/show/gradient+flow,vector field,http://planetmath.org/vectorfield
Q186427,Useless language,,,,,,,,,,,language game,https://ncatlab.org/nlab/show/language+game,,
Q186447,James Webb Space Telescope,,,,,,,,,,,James Webb Space Telescope,https://ncatlab.org/nlab/show/James+Webb+Space+Telescope,,
Q186475,partial derivative,,,partial derivative,https://mathgloss.github.io/MathGloss/chicago/partial_derivative,,,,,,,partial differentiation,https://ncatlab.org/nlab/show/partial+differentiation,partial derivative,http://planetmath.org/partialderivative
Q186588,time series,,,,,,,,,,,time series,https://ncatlab.org/nlab/show/time+series,,
Q186608,Phonon,,,,,,,,,,,phonon,https://ncatlab.org/nlab/show/phonon,,
Q1868414,Local property,,,,,,,,,,,locally,https://ncatlab.org/nlab/show/locally,,
Q1868500,local martingale,,,,,,,,,,,,,local martingale,http://planetmath.org/localmartingale
Q1868517,local field,,,,,,,,,,,local field,https://ncatlab.org/nlab/show/local+field,local field,http://planetmath.org/localfield
Q186875,Mersenne prime,,,,,,,,,,,,,Mersenne numbers,http://planetmath.org/mersennenumbers
Q18695611,sheaf of modules,,,,,,,,,,,abelian sheaf,https://ncatlab.org/nlab/show/abelian+sheaf,,
Q186999,Aufheben,,,,,,,,,,,Aufhebung,https://ncatlab.org/nlab/show/Aufhebung,,
Q1870024,relativistic Breit–Wigner distribution,,,,,,,,,,,Breit-Wigner distribution,https://ncatlab.org/nlab/show/Breit-Wigner+distribution,,
Q18703160,Key,,,,,,,,,,,,,key,http://planetmath.org/key
Q18705746,complex vector bundle,,,,,,,,,,,complex vector bundle,https://ncatlab.org/nlab/show/complex+vector+bundle,,
Q187235,Riemann zeta function,,,,,,,,,,,Riemann zeta function,https://ncatlab.org/nlab/show/Riemann+zeta+function,Euler product formula,http://planetmath.org/eulerproductformula
Q1872826,LYM inequality,,,,,,,,,LYM inequality,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/SetFamily/LYM.html#Finset.lubell_yamamoto_meshalkin_inequality_sum_card_div_choose,,,LYM inequality,http://planetmath.org/lyminequality
Q187420,absorbing element,,,,,,,,,,,,,absorbing element,http://planetmath.org/absorbingelement
Q187588,Social class,,,,,,,,,,,,,class structure,http://planetmath.org/classstructure
Q187631,Interpolation,,,,,,,,,,,interpolation,https://ncatlab.org/nlab/show/interpolation,interpolation,http://planetmath.org/interpolation
Q1876526,essential singularity,,,,,,,,,,,,,essential singularity,http://planetmath.org/essentialsingularity
Q1876815,closed timelike curve,,,,,,,,,,,timelike curve,https://ncatlab.org/nlab/show/timelike+curve,,
Q1878538,hyperbolic space,,,,,,,,,,,hyperbolic 3-space,https://ncatlab.org/nlab/show/hyperbolic+3-space,,
Q18786106,topology,,,,,,,,,,,topology,https://ncatlab.org/nlab/show/topology,,
Q1879333,Birational geometry,,,,,,,,,,,birational geometry,https://ncatlab.org/nlab/show/birational+geometry,,
Q187959,Distributive property,,,,,,,,,,,distributive law,https://ncatlab.org/nlab/show/distributive+law,,
Q1879813,solution,,,,,,,,,,,solution,https://ncatlab.org/nlab/show/solution,,
Q188211,invariant,,,,,,,invariant,https://emilyriehl.github.io/files/context.pdf#page=45,,,invariant,https://ncatlab.org/nlab/show/invariant,invariant,http://planetmath.org/invariant
Q188224,mode,,,,,,,,,,,mode,https://ncatlab.org/nlab/show/mode,mode,http://planetmath.org/mode
Q188276,pigeonhole principle,,,,,,,,,strong pigeonhole principle,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/Pigeonhole.html#Fintype.exists_lt_card_fiber_of_mul_lt_card,,,example of pigeonhole principle,http://planetmath.org/exampleofpigeonholeprinciple
Q188295,Fermat's little theorem,,,,,,,,,,,Fermat's little theorem,https://ncatlab.org/nlab/show/Fermat%27s+little+theorem,Fermat’s little theorem,http://planetmath.org/fermatslittletheorem
Q188347,harmonic mean,,,,,,,,,,,,,harmonic mean,http://planetmath.org/harmonicmean
Q188392,Tau (particle),,,,,,,,,,,tauon,https://ncatlab.org/nlab/show/tauon,,
Q188403,Quantuum chemistry,,,,,,,,,,,quantum chemistry,https://ncatlab.org/nlab/show/quantum+chemistry,,
Q188444,differential geometry,,,,,,,,,,,synthetic differential geometry,https://ncatlab.org/nlab/show/synthetic+differential+geometry,differential geometry,http://planetmath.org/differentialgeometry
Q18848,Module (algebra),,,module over a ring,https://mathgloss.github.io/MathGloss/chicago/module_over_a_ring,,,,,module,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Algebra/Module/Defs.html#Module,module,https://ncatlab.org/nlab/show/module,module,http://planetmath.org/module1
Q188524,tensor,,,,,,,tensor,https://emilyriehl.github.io/files/context.pdf#page=114,,,hypermatrix,https://ncatlab.org/nlab/show/hypermatrix,tensor transformations,http://planetmath.org/tensortransformations
Q188597,linear function,,,,,,,,,,,,,linear function,http://planetmath.org/linearfunction
Q1886497,Vacuum polarization,,,,,,,,,,,vacuum polarization,https://ncatlab.org/nlab/show/vacuum+polarization,,
Q1887083,Compact group,,,,,,,,,,,compact topological group,https://ncatlab.org/nlab/show/compact+topological+group,,
Q188715,Statistical Mechanics,,,,,,,,,,,statistical mechanics,https://ncatlab.org/nlab/show/statistical+mechanics,,
Q188722,Q.E.D.,,,,,,,,,,,,,QED,http://planetmath.org/qed
Q188745,Platonic solid,,,,,,,,,,,Platonic solid,https://ncatlab.org/nlab/show/Platonic+solid,,
Q188758,icosahedron,,,,,,,,,,,icosahedron,https://ncatlab.org/nlab/show/icosahedron,icosahedron,http://planetmath.org/icosahedron
Q18882748,Ray class group,,,,,,,,,,,,,ray class group,http://planetmath.org/rayclassgroup
Q188884,octahedron,,,,,,,,,,,octahedron,https://ncatlab.org/nlab/show/octahedron,octahedron,http://planetmath.org/octahedron
Q1890239,Fermi liquid theory,,,,,,,,,,,strange metal,https://ncatlab.org/nlab/show/strange+metal,,
Q1890389,connected sum,,,,,,,,,,,connected sum,https://ncatlab.org/nlab/show/connected+sum,connected sum,http://planetmath.org/connectedsum1
Q189061,CW complex,,,,,,,cell complex,https://emilyriehl.github.io/files/context.pdf#page=91,,,cell complex,https://ncatlab.org/nlab/show/cell+complex,CW complex,http://planetmath.org/cwcomplex
Q1890692,Schrödinger operator,,,,,,,,,,,,,Schrödinger operator,http://planetmath.org/schrodingeroperator
Q189112,Isomorphism class,isomorphism,https://arxiv.org/pdf/1612.09375#page=20,,,isomorphisms,https://www.clowderproject.com/tag/00Z3.html,isomorphic,https://emilyriehl.github.io/files/context.pdf#page=25,,,isomorphism,https://ncatlab.org/nlab/show/isomorphism,isomorphism,http://planetmath.org/isomorphism
Q189136,mean value theorem,,,,,,,,,mean value theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Analysis/Calculus/Deriv/MeanValue.html#exists_ratio_deriv_eq_ratio_slope,mean value theorem,https://ncatlab.org/nlab/show/mean+value+theorem,mean-value theorem,http://planetmath.org/meanvaluetheorem
Q189156,cellular automaton,,,,,,,,,,,,,cellular automaton,http://planetmath.org/cellularautomaton
Q189224,Pseudocode,,,,,,,,,,,pseudocode,https://ncatlab.org/nlab/show/pseudocode,,
Q1892554,operator algebra,,,,,,,,,,,operator algebra,https://ncatlab.org/nlab/show/operator+algebra,,
Q1892644,torsion of a curve,,,,,,,,,,,torsion of a curve,https://ncatlab.org/nlab/show/torsion+of+a+curve,,
Q1892897,torus knot,,,,,,,,,,,torus knot,https://ncatlab.org/nlab/show/torus+knot,,
Q189293,FAQ,,,,,subsection-frequently-asked-questions,https://www.clowderproject.com/tag/02CC.html,,,,,,,,
Q1893717,Rice's theorem,,,,,,,,,Rice theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Computability/Halting.html#ComputablePred.rice,,,,
Q189569,basis,,,basis,https://mathgloss.github.io/MathGloss/chicago/basis,,,,,basis,https://leanprover-community.github.io/mathlib4_docs/Mathlib/LinearAlgebra/Basis/Defs.html#Module.Basis,basis,https://ncatlab.org/nlab/show/basis,basis,http://planetmath.org/basis
Q1896657,Urelement,,,,,,,,,,,urelement,https://ncatlab.org/nlab/show/urelement,,
Q1897429,ultrametric space,,,,,,,,,,,,,ultrametric triangle inequality,http://planetmath.org/ultrametrictriangleinequality
Q189760,Voting,,,,,,,,,,,,,voting,http://planetmath.org/voting
Q1899432,Grothendieck–Riemann–Roch theorem,,,,,,,,,,,Grothendieck-Riemann-Roch theorem,https://ncatlab.org/nlab/show/Grothendieck-Riemann-Roch+theorem,,
Q190026,Euler's totient function,,,Euler's totient function,https://mathgloss.github.io/MathGloss/chicago/Euler's_totient_function,,,,,Euler's totient function ($\varphi$),https://leanprover-community.github.io/mathlib4_docs/Mathlib/Data/Nat/Totient.html#Nat.totient,,,totient,http://planetmath.org/totient
Q1900281,Foreshortening,,,,,,,,,,,,,perspective drawing,http://planetmath.org/perspectivedrawing
Q190035,Gravitational waves,,,,,,,,,,,gravitational wave,https://ncatlab.org/nlab/show/gravitational+wave,,
Q190046,ellipsoid,,,,,,,,,,,,,ellipsoid,http://planetmath.org/ellipsoid
Q190056,Hilbert space,,,Hilbert space,https://mathgloss.github.io/MathGloss/chicago/Hilbert_space,,,,,,,separable Hilbert space,https://ncatlab.org/nlab/show/separable+Hilbert+space,Hilbert space,http://planetmath.org/hilbertspace
Q190070,Harmonic oscillator,,,,,,,,,,,Harmonic oscillator,https://ncatlab.org/nlab/show/Harmonic+oscillator,harmonic oscillator,http://planetmath.org/harmonicoscillator
Q1900907,Markov number,,,,,,,,,,,,,Markov number,http://planetmath.org/markovnumber
Q1900936,Markov algorithm,,,,,,,,,,,,,Markov algorithm,http://planetmath.org/markovalgorithm
Q190156,Carotene,,,,,,,,,,,beta-ring,https://ncatlab.org/nlab/show/beta-ring,,
Q190269,ZbMATH Open,,,,,,,,,,,Zentralblatt MATH,https://ncatlab.org/nlab/show/Zentralblatt+MATH,,
Q19033,arithmetic mean,,,,,,,,,,,,,arithmetic mean,http://planetmath.org/arithmeticmean
Q190391,central limit theorem,,,,,,,,,,,central limit theorem,https://ncatlab.org/nlab/show/central+limit+theorem,,
Q190529,Nicolas Bourbaki,,,,,,,,,,,,,"Bourbaki, Nicolas",http://planetmath.org/bourbakinicolas
Q190546,Cauchy–Schwarz inequality,,,,,,,,,Cauchy-Schwarz inequality,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Analysis/InnerProductSpace/Basic.html#inner_mul_inner_self_le,Cauchy–Schwarz inequality,https://ncatlab.org/nlab/show/Cauchy%E2%80%93Schwarz+inequality,Cauchy-Schwarz inequality,http://planetmath.org/cauchyschwarzinequality
Q190556,DeMoivresFormula,,,,,,,,,,,,,de Moivre identity,http://planetmath.org/demoivreidentity
Q190557,L'Hôpital's rule,,,,,,,,,,,,,l’Hôpital’s rule,http://planetmath.org/lhopitalsrule
Q190573,gamma function,,,,,,,,,,,Gamma function,https://ncatlab.org/nlab/show/Gamma+function,gamma function,http://planetmath.org/gammafunction
Q190629,centralizer,,,,,,,,,,,centralizer,https://ncatlab.org/nlab/show/centralizer,centralizer,http://planetmath.org/centralizer1
Q190763,Venn diagram,,,,,,,,,,,,,Venn diagram,http://planetmath.org/venndiagram
Q190899,centered hexagonal number,,,,,,,,,,,,,centered hexagonal number,http://planetmath.org/centeredhexagonalnumber
Q190913,Chomsky hierarchy,,,,,,,,,,,Chomsky hierarchy,https://ncatlab.org/nlab/show/Chomsky+hierarchy,Chomsky hierarchy,http://planetmath.org/chomskyhierarchy
Q190995,Essence,,,,,,,essentially,https://emilyriehl.github.io/files/context.pdf#page=53,,,,,,
Q191062,Mnemonic technique,,,,,,,,,,,,,mnemonic device,http://planetmath.org/mnemonicdevice
Q191081,logical conjunction,,,,,,,,,,,logical conjunction,https://ncatlab.org/nlab/show/logical+conjunction,,
Q191290,Ordered pair,,,,,ordered-pairs,https://www.clowderproject.com/tag/0035.html,,,,,orderedpair,https://ncatlab.org/nlab/show/orderedpair,ordered pair,http://planetmath.org/orderedpair
Q1914255,maximum principle,,,,,,,,,,,,,maximum principle,http://planetmath.org/maximumprinciple
Q191494,digraph,,,,,,,,,,,digraph,https://ncatlab.org/nlab/show/digraph,,
Q191690,partition of unity,,,partition of unity,https://mathgloss.github.io/MathGloss/chicago/partition_of_unity,,,,,,,partition of unity,https://ncatlab.org/nlab/show/partition+of+unity,partition of unity,http://planetmath.org/partitionofunity
Q191693,Lebesgue's decomposition theorem,,,,,,,,,,,,,Lebesgue decomposition theorem,http://planetmath.org/lebesguedecompositiontheorem
Q1917459,ambiguous grammar,,,,,,,,,,,,,ambiguous grammar,http://planetmath.org/ambiguousgrammar
Q191780,Ordinal numbers,,,,,,,,,ordinal,https://leanprover-community.github.io/mathlib4_docs/Mathlib/SetTheory/Ordinal/Basic.html#Ordinal,ordinal number,https://ncatlab.org/nlab/show/ordinal+number,ordinal number,http://planetmath.org/ordinalnumber
Q191839,Aerial photography,aerial photography,https://arxiv.org/pdf/1612.09375#page=95,,,,,,,,,,,,
Q191849,Zermelo–Fraenkel set theory,,,,,,,,,,,ZFC,https://ncatlab.org/nlab/show/ZFC,Zermelo-Fraenkel axioms,http://planetmath.org/zermelofraenkelaxioms
Q191884,inverse function,,,inverse function,https://mathgloss.github.io/MathGloss/chicago/inverse_function,,,,,,,strict inverse function,https://ncatlab.org/nlab/show/strict+inverse+function,inverse function,http://planetmath.org/inversefunction
Q192089,magic square,,,,,,,,,,,,,magic square,http://planetmath.org/magicsquare
Q192161,Formal language,,,,,,,,,language,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Computability/Language.html#Language,language,https://ncatlab.org/nlab/show/language,language,http://planetmath.org/language
